Excerpt from http://lter.kbs.msu.edu/datasets/52 with added errors;;;;;
sample_date;state;station;species;sex;count
14.10.11;IN;NEPAC;Chaitophorus.populicola;F;1
14.10.11;IN;DPAC;Colopha.ulmicola;F;30
14.10.11;IN;SEPAC;Colopha.ulmicola;F;1
14.10.11;IN;DPAC;Capitophorus.elaeagni;M;5
14.10.11;IN;PPAC;Chaitophorus.populicola;F;1
14.10.11;IN;DPAC;Capitophorus.elaeagni;F;23
14.10.11;IN;NEPAC;Colopha.ulmicola;F;32
14.10.11;IN;ACRE;Macrosiphoniella.sp.;F;3
14.10.11;IN;SEPAC;Capitophorus.elaeagni;F;2
14.10.11;IN;PPAC;Capitophorus.elaeagni;M;2
14.10.11;IN;SEPAC;Macrosiphoniella.sp.;F;4
14.10.11;IN;SEPAC;Aphis.gossypii;F;1
14.10.11;IN;PPAC;Capitophorus.elaeagni;F;24
14.10.11;IN;ACRE;Colopha.ulmicola;F;27
14.10.11;IN;PPAC;Colopha.ulmicola;F;59
14.10.11;IN;ACRE;Capitophorus.elaeagni;F;20
14.10.11;IN;NEPAC;Aphis.gossypii;F;1
14.10.11;IN;DPAC;Macrosiphoniella.sp.;F;8
14.10.11;IN;DPAC;Nearctaphis.crataegifoliae;F;1
14.10.11;IN;DPAC;Aphis.glycines;F;98
14.10.11;IN;ACRE;Aphis.glycines;F;2
14.10.11;IN;ACRE;Aphis.glycines;M;21
14.10.11;IN;DPAC;Aphis.fabae;F;1
14.10.11;IN;PPAC;Aphis.glycines;M;14
14.10.11;IN;PPAC;Aphis.glycines;F;11
14.10.11;IN;ACRE;Nearctaphis.crataegifoliae;F;1
14.10.11;IN;SEPAC;Aphis.glycines;F;10
14.10.11;IN;DPAC;Aphis.glycines;M;239
14.10.11;IN;SEPAC;Aphis.glycines;M;11
14.10.11;IN;NEPAC;Rhopalosiphum.maidis;F;1
14.10.11;IN;PPAC;Aphis.fabae;F;1
14.10.11;IN;NEPAC;Aphis.glycines;F;43
14.10.11;IN;NEPAC;Aphis.glycines;M;52
14.10.11;IN;DPAC;Aphis.craccivora;F;118
14.10.11;IN;PPAC;Aphis.nasturtii;F;1
14.10.11;IN;DPAC;Rhopalosiphum.maidis;F;8
14.10.11;IN;ACRE;Rhopalosiphum.maidis;F;3
14.10.11;IN;SEPAC;Rhopalosiphum.maidis;F;2
14.10.11;IN;PPAC;Acyrthosiphon.pisum;F;3
14.10.11;IN;ACRE;Hysteroneura.setariae;F;5
14.10.11;IN;PPAC;Hysteroneura.setariae;F;9
14.10.11;IN;DPAC;Hysteroneura.setariae;F;5
14.10.11;IN;DPAC;Dysaphis.plantaginea;F;5
14.10.11;IN;SEPAC;Hysteroneura.setariae;F;13
14.10.11;IN;PPAC;Dysaphis.plantaginea;M;1
14.10.11;IN;PPAC;Dysaphis.plantaginea;F;6
14.10.11;IN;ACRE;Dysaphis.plantaginea;F;12
14.10.11;IN;DPAC;Lipaphis.pseudobrassicae;F;3
14.10.11;IN;NEPAC;Dysaphis.plantaginea;F;4
14.10.11;IN;ACRE;Aphis.sambuci;F;1
14.10.11;IN;PPAC;Aphis.sambuci;F;2
14.10.11;IN;ACRE;Lipaphis.pseudobrassicae;F;1
14.10.11;IN;SEPAC;Capitophorus.hippophaes;F;13
14.10.11;IN;SEPAC;Aphis.sambuci;F;1
14.10.11;IN;PPAC;Capitophorus.hippophaes;M;1
14.10.11;IN;DPAC;Capitophorus.hippophaes;F;15
14.10.11;IN;PPAC;Capitophorus.hippophaes;F;11
14.10.11;IN;PPAC;Lipaphis.pseudobrassicae;F;2
14.10.11;IN;ACRE;Rhopalosiphum.rufiabdominale;F;9
14.10.11;IN;DPAC;Rhopalosiphum.rufiabdominale;F;2
14.10.11;IN;PPAC;Rhopalosiphum.rufiabdominale;F;5
14.10.11;IN;SEPAC;Rhopalosiphum.rufiabdominale;F;4
07.10.11;IN;ACRE;Rhopalosiphum.rufiabdominale;F;2
07.10.11;IN;PPAC;Rhopalosiphum.rufiabdominale;F;10
07.10.11;IN;SEPAC;Rhopalosiphum.rufiabdominale;F;11
07.10.11;IN;NEPAC;Rhopalosiphum.rufiabdominale;F;4
07.10.11;IN;PPAC;Tinocallis.sp.;F;3
07.10.11;IN;ACRE;Capitophorus.hippophaes;F;1
07.10.11;IN;ACRE;Hysteroneura.setariae;F;1
07.10.11;IN;PPAC;Hysteroneura.setariae;F;7
07.10.11;IN;SEPAC;Therioaphis.trifolii;F;3
07.10.11;IN;SEPAC;Capitophorus.hippophaes;F;3
07.10.11;IN;DPAC;Hysteroneura.setariae;F;2
07.10.11;IN;PPAC;Capitophorus.hippophaes;F;4
07.10.11;IN;SEPAC;Hysteroneura.setariae;F;15
07.10.11;IN;PPAC;Drepanaphis.acerifoliae;F;1
07.10.11;IN;PPAC;Aphis.sambuci;F;3
07.10.11;IN;NEPAC;Therioaphis.trifolii;F;1
07.10.11;IN;ACRE;Lipaphis.pseudobrassicae;F;1
07.10.11;IN;DPAC;Therioaphis.trifolii;F;1
07.10.11;IN;DPAC;Lipaphis.pseudobrassicae;F;1
07.10.11;IN;PPAC;Lipaphis.pseudobrassicae;F;1
07.10.11;IN;ACRE;Sitobion.avenae;F;3
07.10.11;IN;SEPAC;Dysaphis.plantaginea;F;1
07.10.11;IN;DPAC;Dysaphis.plantaginea;F;3
07.10.11;IN;PPAC;Dysaphis.plantaginea;F;8
07.10.11;IN;SEPAC;Lipaphis.pseudobrassicae;F;2
07.10.11;IN;PPAC;Dysaphis.plantaginea;M;1
07.10.11;IN;NEPAC;Lipaphis.pseudobrassicae;F;1
07.10.11;IN;NEPAC;Dysaphis.plantaginea;F;4
07.10.11;IN;PPAC;Phylloxerids;F;26
07.10.11;IN;SEPAC;Drepanaphis.acerifoliae;F;3
07.10.11;IN;DPAC;Colopha.ulmicola;F;8
07.10.11;IN;SEPAC;Colopha.ulmicola;F;3
07.10.11;IN;PPAC;Colopha.ulmicola;F;47
07.10.11;IN;NEPAC;Colopha.ulmicola;F;6
07.10.11;IN;ACRE;Colopha.ulmicola;F;2
07.10.11;IN;DPAC;Aphis.craccivora;F;2
07.10.11;IN;DPAC;Prociphilus.sp.;F;1
07.10.11;IN;PPAC;Prociphilus.sp.;F;1
07.10.11;IN;NEPAC;Prociphilus.sp.;F;1
07.10.11;IN;NEPAC;Rhopalosiphum.maidis;F;9
07.10.11;IN;DPAC;Aphis.fabae;F;1
07.10.11;IN;NEPAC;Eriosoma.sp.;F;1
07.10.11;IN;PPAC;Aphis.coreopsidis;F;1
07.10.11;IN;SEPAC;Aphis.fabae;F;1
07.10.11;IN;DPAC;Rhopalosiphum.maidis;F;11
07.10.11;IN;NEPAC;Nearctaphis.crataegifoliae;F;1
07.10.11;IN;DPAC;Nearctaphis.crataegifoliae;F;1
07.10.11;IN;SEPAC;Hyadaphis.foeniculi;M;1
07.10.11;IN;DPAC;Hamamelistes.spinosus;F;1
07.10.11;IN;ACRE;Nearctaphis.crataegifoliae;F;1
07.10.11;IN;PPAC;Hyadaphis.foeniculi;F;2
07.10.11;IN;ACRE;Hyadaphis.foeniculi;F;9
07.10.11;IN;ACRE;Hyadaphis.foeniculi;M;1
07.10.11;IN;NEPAC;Hyadaphis.foeniculi;F;3
07.10.11;IN;SEPAC;Hyadaphis.foeniculi;F;19
07.10.11;IN;DPAC;Hyadaphis.foeniculi;F;13
07.10.11;IN;ACRE;Rhopalosiphum.maidis;F;23
07.10.11;IN;SEPAC;Rhopalosiphum.maidis;F;8
07.10.11;IN;PPAC;Myzus.lythri;M;1
07.10.11;IN;PPAC;Myzus.lythri;F;29
07.10.11;IN;NEPAC;Tetraneura.sp.;F;10
07.10.11;IN;PPAC;Rhopalosiphum.maidis;F;13
07.10.11;IN;NEPAC;Myzus.lythri;F;2
07.10.11;IN;NEPAC;Schizaphis.graminum;F;1
07.10.11;IN;SEPAC;Tetraneura.sp.;F;78
07.10.11;IN;DPAC;Tetraneura.sp.;F;17
07.10.11;IN;DPAC;Schizaphis.graminum;F;2
07.10.11;IN;PPAC;Tetraneura.sp.;F;195
07.10.11;IN;NEPAC;Anoecia.corni;F;1
07.10.11;IN;ACRE;Tetraneura.sp.;F;13
07.10.11;IN;DPAC;Macrosiphum.euphorbiae;F;1
07.10.11;IN;ACRE;Aphis.glycines;F;60
07.10.11;IN;DPAC;Myzus.lythri;F;3
07.10.11;IN;PPAC;Schizaphis.graminum;F;3
07.10.11;IN;ACRE;Aphis.glycines;M;6
07.10.11;IN;SEPAC;Myzus.lythri;F;4
07.10.11;IN;SEPAC;Rhopalosiphum.nymphaeae;F;4
07.10.11;IN;PPAC;Aphis.glycines;F;51
07.10.11;IN;SEPAC;Macrosiphoniella.sp.;F;3
07.10.11;IN;PPAC;Aphis.glycines;M;54
07.10.11;IN;NEPAC;Macrosiphoniella.sp.;F;1
07.10.11;IN;DPAC;Rhopalosiphum.nymphaeae;F;3
07.10.11;IN;DPAC;Aphis.glycines;M;291
07.10.11;IN;ACRE;Myzus.lythri;F;1
07.10.11;IN;PPAC;Rhopalosiphum.nymphaeae;F;11
07.10.11;IN;DPAC;Aphis.glycines;F;360
07.10.11;IN;NEPAC;Anoecia.setariae;F;1
07.10.11;IN;PPAC;Macrosiphum.euphorbiae;F;1
07.10.11;IN;PPAC;Rhopalosiphum.nymphaeae;M;5
07.10.11;IN;SEPAC;Aphis.glycines;M;17
07.10.11;IN;SEPAC;Aphis.glycines;F;30
07.10.11;IN;NEPAC;Pemphigus.sp.;F;32
07.10.11;IN;PPAC;Anoecia.corni;F;1
07.10.11;IN;ACRE;Pemphigus.sp.;F;5
07.10.11;IN;DPAC;Pemphigus.sp.;F;30
07.10.11;IN;SEPAC;Pemphigus.sp.;F;31
07.10.11;IN;PPAC;Pemphigus.sp.;F;153
07.10.11;IN;NEPAC;Aphis.glycines;M;5
07.10.11;IN;NEPAC;Aphis.glycines;F;16
07.10.11;IN;PPAC;Anoecia.cornicola;F;9
07.10.11;IN;DPAC;Aphis.gossypii;F;9
07.10.11;IN;PPAC;Aphis.gossypii;F;1
07.10.11;IN;SEPAC;Anoecia.corni;F;2
07.10.11;IN;ACRE;Macrosiphoniella.sp.;F;1
07.10.11;IN;NEPAC;Anoecia.cornicola;F;1
07.10.11;IN;DPAC;Anoecia.cornicola;F;1
07.10.11;IN;DPAC;Myzus.persicae;F;1
07.10.11;IN;NEPAC;Myzus.persicae;F;1
07.10.11;IN;SEPAC;Anoecia.cornicola;F;2
07.10.11;IN;PPAC;Myzus.persicae;F;1
07.10.11;IN;SEPAC;Myzus.persicae;F;1
07.10.11;IN;ACRE;Anoecia.cornicola;F;2
07.10.11;IN;SEPAC;Aphis.nasturtii;F;1
07.10.11;IN;SEPAC;Drepanaphis.sp.;F;4
07.10.11;IN;SEPAC;Aphis.gossypii;F;1
07.10.11;IN;SEPAC;Capitophorus.elaeagni;F;3
07.10.11;IN;ACRE;Uroleucon.sp.;F;1
07.10.11;IN;SEPAC;Uroleucon.sp.;F;1
07.10.11;IN;DPAC;Capitophorus.elaeagni;F;6
07.10.11;IN;PPAC;Capitophorus.elaeagni;F;3
07.10.11;IN;ACRE;Capitophorus.elaeagni;F;1
07.10.11;IN;NEPAC;Rhopalosiphum.insertum;F;6
07.10.11;IN;SEPAC;Rhopalosiphum.insertum;F;1
07.10.11;IN;ACRE;Rhopalosiphum.insertum;F;2
07.10.11;IN;PPAC;Rhopalosiphum.insertum;F;8
07.10.11;IN;NEPAC;Hyalopterus.pruni;F;1
07.10.11;IN;DPAC;Acyrthosiphon.pisum;F;1
07.10.11;IN;ACRE;Rhopalosiphum.padi;F;118
07.10.11;IN;PPAC;Chaitophorus.sp.;F;1
07.10.11;IN;PPAC;Rhopalosiphum.padi;F;91
07.10.11;IN;DPAC;Rhopalosiphum.insertum;F;1
07.10.11;IN;ACRE;Acyrthosiphon.pisum;F;2
07.10.11;IN;NEPAC;Rhopalosiphum.padi;F;37
07.10.11;IN;PPAC;Acyrthosiphon.pisum;F;3
07.10.11;IN;DPAC;Rhopalosiphum.padi;F;29
07.10.11;IN;PPAC;Hyalopterus.pruni;F;1
07.10.11;IN;SEPAC;Rhopalosiphum.padi;F;33
07.10.11;IN;PPAC;Hyalopterus.pruni;M;2
07.10.11;IN;DPAC;Aphis.nerii;F;2
30.09.11;IN;NEPAC;Pemphigus.sp.;F;3
30.09.11;IN;PPAC;Aphis.spiraecola;F;1
30.09.11;IN;DPAC;Pemphigus.sp.;F;3
30.09.11;IN;PPAC;Pemphigus.sp.;F;4
30.09.11;IN;DPAC;Aphis.nerii;F;1
30.09.11;IN;ACRE;Schizaphis.graminum;F;1
30.09.11;IN;SEPAC;Anoecia.setariae;F;1
30.09.11;IN;NEPAC;Anoecia.corni;F;1
30.09.11;IN;NEPAC;Tetraneura.sp.;F;7
30.09.11;IN;PPAC;Anoecia.setariae;F;2
30.09.11;IN;SEPAC;Tetraneura.sp.;F;7
30.09.11;IN;DPAC;Tetraneura.sp.;F;8
30.09.11;IN;ACRE;Rhopalosiphum.padi;F;41
30.09.11;IN;PPAC;Myzus.lythri;M;1
30.09.11;IN;PPAC;Myzus.lythri;F;1
30.09.11;IN;PPAC;Rhopalosiphum.padi;F;29
30.09.11;IN;PPAC;Tetraneura.sp.;F;25
30.09.11;IN;ACRE;Tetraneura.sp.;F;12
30.09.11;IN;NEPAC;Rhopalosiphum.padi;F;20
30.09.11;IN;DPAC;Rhopalosiphum.padi;F;15
30.09.11;IN;SEPAC;Rhopalosiphum.padi;F;2
30.09.11;IN;DPAC;Anoecia.cornicola;F;4
30.09.11;IN;ACRE;Anoecia.cornicola;F;6
30.09.11;IN;PPAC;Capitophorus.elaeagni;F;3
30.09.11;IN;NEPAC;Rhopalosiphum.rufiabdominale;F;7
30.09.11;IN;DPAC;Rhopalosiphum.rufiabdominale;F;1
30.09.11;IN;ACRE;Rhopalosiphum.rufiabdominale;F;1
30.09.11;IN;SEPAC;Capitophorus.elaeagni;F;1
30.09.11;IN;ACRE;Capitophorus.hippophaes;F;2
30.09.11;IN;PPAC;Tinocallis.sp.;F;1
30.09.11;IN;NEPAC;Capitophorus.hippophaes;F;2
30.09.11;IN;NEPAC;Lipaphis.pseudobrassicae;F;1
30.09.11;IN;DPAC;Capitophorus.hippophaes;F;1
30.09.11;IN;PPAC;Hysteroneura.setariae;F;1
30.09.11;IN;PPAC;Capitophorus.hippophaes;F;1
30.09.11;IN;SEPAC;Hysteroneura.setariae;F;1
30.09.11;IN;DPAC;Aphis.sambuci;F;1
30.09.11;IN;ACRE;Dysaphis.plantaginea;F;1
30.09.11;IN;NEPAC;Dysaphis.plantaginea;F;2
30.09.11;IN;PPAC;Rhopalosiphum.insertum;F;9
30.09.11;IN;ACRE;Aphis.glycines;M;2
30.09.11;IN;ACRE;Hyadaphis.foeniculi;F;11
30.09.11;IN;ACRE;Aphis.glycines;F;118
30.09.11;IN;DPAC;Aphis.gossypii;F;3
30.09.11;IN;NEPAC;Rhopalosiphum.maidis;F;2
30.09.11;IN;PPAC;Aphis.glycines;F;84
30.09.11;IN;PPAC;Aphis.gossypii;F;1
30.09.11;IN;PPAC;Aphis.glycines;M;3
30.09.11;IN;DPAC;Rhopalosiphum.maidis;F;63
30.09.11;IN;ACRE;Rhopalosiphum.maidis;F;28
30.09.11;IN;NEPAC;Hyadaphis.foeniculi;F;2
30.09.11;IN;PPAC;Rhopalosiphum.maidis;F;12
30.09.11;IN;DPAC;Aphis.glycines;F;159
30.09.11;IN;SEPAC;Aphis.glycines;F;6
30.09.11;IN;DPAC;Hyadaphis.foeniculi;F;2
30.09.11;IN;SEPAC;Hyadaphis.foeniculi;M;1
30.09.11;IN;DPAC;Colopha.ulmicola;F;1
30.09.11;IN;NEPAC;Aphis.glycines;F;83
30.09.11;IN;SEPAC;Hyadaphis.foeniculi;F;1
30.09.11;IN;ACRE;Colopha.ulmicola;F;2
30.09.11;IN;ACRE;Aphis.gossypii;F;1
30.09.11;IN;NEPAC;Aphis.gossypii;F;2
30.09.11;IN;NEPAC;Aphis.craccivora;F;2
30.09.11;IN;DPAC;Aphis.craccivora;F;1
23.09.11;IN;ACRE;Macrosiphoniella.sp.;F;2
23.09.11;IN;ACRE;Rhopalosiphum.rufiabdominale;F;1
23.09.11;IN;DPAC;Rhopalosiphum.rufiabdominale;F;4
23.09.11;IN;PPAC;Rhopalosiphum.rufiabdominale;F;6
23.09.11;IN;SEPAC;Rhopalosiphum.rufiabdominale;F;4
23.09.11;IN;NEPAC;Rhopalosiphum.rufiabdominale;F;1
23.09.11;IN;DPAC;Macrosiphoniella.sp.;F;1
23.09.11;IN;ACRE;Capitophorus.hippophaes;F;3
23.09.11;IN;DPAC;Capitophorus.hippophaes;F;3
23.09.11;IN;ACRE;Myzus.lythri;F;1
23.09.11;IN;ACRE;Lipaphis.pseudobrassicae;F;1
23.09.11;IN;SEPAC;Macrosiphoniella.sp.;F;1
23.09.11;IN;DPAC;Lipaphis.pseudobrassicae;F;1
23.09.11;IN;ACRE;Aphis.sambuci;F;1
23.09.11;IN;ACRE;Capitophorus.elaeagni;F;3
23.09.11;IN;PPAC;Capitophorus.elaeagni;F;2
23.09.11;IN;PPAC;Rhopalosiphum.insertum;F;3
23.09.11;IN;PPAC;Schizaphis.graminum;F;2
23.09.11;IN;PPAC;Aphis.glycines;F;214
23.09.11;IN;ACRE;Aphis.glycines;F;50
23.09.11;IN;DPAC;Aphis.glycines;F;72
23.09.11;IN;SEPAC;Aphis.glycines;F;1
23.09.11;IN;NEPAC;Aphis.glycines;F;21
23.09.11;IN;SEPAC;Rhopalosiphum.maidis;F;1
23.09.11;IN;NEPAC;Pemphigus.sp.;F;1
23.09.11;IN;NEPAC;Rhopalosiphum.maidis;F;3
23.09.11;IN;DPAC;Pemphigus.sp.;F;2
23.09.11;IN;DPAC;Anoecia.cornicola;F;2
23.09.11;IN;ACRE;Rhopalosiphum.padi;F;14
23.09.11;IN;DPAC;Rhopalosiphum.maidis;F;14
23.09.11;IN;ACRE;Pemphigus.sp.;F;6
23.09.11;IN;PPAC;Rhopalosiphum.padi;F;15
23.09.11;IN;SEPAC;Pemphigus.sp.;F;1
23.09.11;IN;PPAC;Pemphigus.sp.;F;14
23.09.11;IN;ACRE;Rhopalosiphum.maidis;F;21
23.09.11;IN;ACRE;Anoecia.cornicola;F;2
23.09.11;IN;SEPAC;Therioaphis.trifolii;F;1
23.09.11;IN;DPAC;Aphis.gossypii;F;8
23.09.11;IN;NEPAC;Rhopalosiphum.padi;F;2
23.09.11;IN;ACRE;Therioaphis.trifolii;F;1
23.09.11;IN;SEPAC;Rhopalosiphum.padi;F;5
23.09.11;IN;PPAC;Therioaphis.trifolii;F;1
23.09.11;IN;DPAC;Rhopalosiphum.padi;F;8
23.09.11;IN;ACRE;Aphis.gossypii;F;1
23.09.11;IN;PPAC;Aphis.gossypii;F;6
23.09.11;IN;ACRE;Sitobion.avenae;F;1
23.09.11;IN;PPAC;Rhopalosiphum.maidis;F;14
23.09.11;IN;PPAC;Sipha.flava;F;2
23.09.11;IN;PPAC;Tinocallis.sp.;F;4
23.09.11;IN;PPAC;Myzocallis.Neomyzocallis.punctatus;F;1
23.09.11;IN;SEPAC;Tetraneura.sp.;F;7
23.09.11;IN;PPAC;Aphis.nerii;F;1
23.09.11;IN;NEPAC;Tetraneura.sp.;F;3
23.09.11;IN;DPAC;Tetraneura.sp.;F;32
23.09.11;IN;DPAC;Aphis.nerii;F;1
23.09.11;IN;PPAC;Tetraneura.sp.;F;393
23.09.11;IN;ACRE;Tetraneura.sp.;F;35
23.09.11;IN;PPAC;Prociphilus.sp.;F;1
23.09.11;IN;PPAC;Aphis.sp.;F;2
23.09.11;IN;PPAC;Phylloxerids;F;1
23.09.11;IN;PPAC;Aphis.spiraecola;F;1
23.09.11;IN;ACRE;Uroleucon.sp.;F;2
23.09.11;IN;DPAC;Uroleucon.sp.;F;2
23.09.11;IN;PPAC;Uroleucon.sp.;F;6
23.09.11;IN;SEPAC;Uroleucon.sp.;F;1
23.09.11;IN;SEPAC;Acyrthosiphon.pisum;F;1
23.09.11;IN;DPAC;Colopha.ulmicola;F;2
23.09.11;IN;ACRE;Hyadaphis.foeniculi;F;17
23.09.11;IN;PPAC;Hyadaphis.foeniculi;F;7
23.09.11;IN;ACRE;Colopha.ulmicola;F;1
23.09.11;IN;PPAC;Colopha.ulmicola;F;11
23.09.11;IN;PPAC;Drepanaphis.acerifoliae;F;1
23.09.11;IN;PPAC;Aphis.fabae;F;2
23.09.11;IN;ACRE;Acyrthosiphon.pisum;F;2
23.09.11;IN;DPAC;Hyadaphis.foeniculi;F;4
23.09.11;IN;DPAC;Chaitophorus.populicola;F;1
23.09.11;IN;SEPAC;Hyadaphis.foeniculi;F;1
23.09.11;IN;PPAC;Chaitophorus.populicola;F;1
23.09.11;IN;DPAC;Aphis.craccivora;F;1
23.09.11;IN;PPAC;Myzus.persicae;F;1
16.09.11;IN;NEPAC;Colopha.ulmicola;F;1
16.09.11;IN;DPAC;Colopha.ulmicola;F;4
16.09.11;IN;ACRE;Hyadaphis.foeniculi;F;16
16.09.11;IN;PPAC;Colopha.ulmicola;F;3
16.09.11;IN;NEPAC;Myzus.persicae;F;1
16.09.11;IN;NEPAC;Hyadaphis.foeniculi;F;3
16.09.11;IN;ACRE;Colopha.ulmicola;F;2
16.09.11;IN;DPAC;Uroleucon.sp.;F;4
16.09.11;IN;PPAC;Uroleucon.sp.;F;4
16.09.11;IN;DPAC;Hyadaphis.foeniculi;F;3
16.09.11;IN;ACRE;Nearctaphis.crataegifoliae;F;2
16.09.11;IN;PPAC;Therioaphis.trifolii;F;1
16.09.11;IN;ACRE;Therioaphis.trifolii;F;2
16.09.11;IN;DPAC;Therioaphis.trifolii;F;3
16.09.11;IN;ACRE;Phylloxerids;F;2
16.09.11;IN;PPAC;Aphis.craccivora;F;3
16.09.11;IN;DPAC;Aphis.craccivora;F;1
16.09.11;IN;PPAC;Aphis.spiraecola;F;1
16.09.11;IN;PPAC;Aphis.fabae;F;1
16.09.11;IN;SEPAC;Aphis.nerii;F;1
16.09.11;IN;PPAC;Aphis.nerii;F;1
16.09.11;IN;DPAC;Aphis.nerii;F;3
16.09.11;IN;ACRE;Hysteroneura.setariae;F;1
16.09.11;IN;PPAC;Aphis.sambuci;F;1
16.09.11;IN;ACRE;Lipaphis.pseudobrassicae;F;1
16.09.11;IN;DPAC;Lipaphis.pseudobrassicae;F;3
16.09.11;IN;NEPAC;Capitophorus.hippophaes;F;1
16.09.11;IN;ACRE;Capitophorus.hippophaes;F;1
16.09.11;IN;DPAC;Capitophorus.hippophaes;F;1
16.09.11;IN;PPAC;Capitophorus.hippophaes;F;1
16.09.11;IN;ACRE;Rhopalosiphum.rufiabdominale;F;7
16.09.11;IN;SEPAC;Rhopalosiphum.rufiabdominale;F;2
16.09.11;IN;NEPAC;Rhopalosiphum.rufiabdominale;F;6
16.09.11;IN;DPAC;Rhopalosiphum.rufiabdominale;F;9
16.09.11;IN;DPAC;Rhopalosiphum.nymphaeae;F;4
16.09.11;IN;ACRE;Rhopalosiphum.nymphaeae;F;1
16.09.11;IN;PPAC;Carolinaia.sp.;F;1
16.09.11;IN;SEPAC;Drepanaphis.acerifoliae;F;2
16.09.11;IN;DPAC;Pemphigus.sp.;F;5
16.09.11;IN;ACRE;Aphis.gossypii;F;2
16.09.11;IN;ACRE;Pemphigus.sp.;F;9
16.09.11;IN;NEPAC;Pemphigus.sp.;F;12
16.09.11;IN;PPAC;Pemphigus.sp.;F;2
16.09.11;IN;DPAC;Schizaphis.graminum;F;1
16.09.11;IN;PPAC;Schizaphis.graminum;F;5
16.09.11;IN;PPAC;Aphis.nasturtii;F;1
16.09.11;IN;NEPAC;Aphis.gossypii;F;9
16.09.11;IN;NEPAC;Schizaphis.graminum;F;4
16.09.11;IN;DPAC;Capitophorus.elaeagni;F;1
16.09.11;IN;ACRE;Rhopalosiphum.padi;F;64
16.09.11;IN;DPAC;Rhopalosiphum.padi;F;35
16.09.11;IN;DPAC;Aphis.gossypii;F;25
16.09.11;IN;PPAC;Rhopalosiphum.padi;F;33
16.09.11;IN;ACRE;Capitophorus.elaeagni;F;1
16.09.11;IN;NEPAC;Rhopalosiphum.padi;F;37
16.09.11;IN;PPAC;Capitophorus.elaeagni;F;1
16.09.11;IN;PPAC;Aphis.gossypii;F;9
16.09.11;IN;ACRE;Macrosiphoniella.sp.;F;1
16.09.11;IN;SEPAC;Rhopalosiphum.padi;F;2
16.09.11;IN;NEPAC;Rhopalosiphum.maidis;F;16
16.09.11;IN;NEPAC;Capitophorus.elaeagni;F;1
16.09.11;IN;SEPAC;Macrosiphoniella.sp.;F;1
16.09.11;IN;DPAC;Aphis.nasturtii;F;1
16.09.11;IN;SEPAC;Rhopalosiphum.maidis;F;3
16.09.11;IN;DPAC;Rhopalosiphum.maidis;F;34
16.09.11;IN;ACRE;Rhopalosiphum.maidis;F;53
16.09.11;IN;PPAC;Rhopalosiphum.maidis;F;48
16.09.11;IN;ACRE;Aphis.glycines;F;5
16.09.11;IN;PPAC;Aphis.glycines;F;25
16.09.11;IN;DPAC;Aphis.glycines;F;2
16.09.11;IN;NEPAC;Aphis.glycines;F;8
16.09.11;IN;NEPAC;Rhopalosiphum.insertum;F;1
16.09.11;IN;NEPAC;Acyrthosiphon.pisum;F;4
16.09.11;IN;PPAC;Tinocallis.sp.;F;2
16.09.11;IN;PPAC;Acyrthosiphon.pisum;F;2
16.09.11;IN;NEPAC;Anoecia.cornicola;F;1
16.09.11;IN;SEPAC;Tetraneura.sp.;F;6
16.09.11;IN;DPAC;Tetraneura.sp.;F;83
16.09.11;IN;PPAC;Tetraneura.sp.;F;19
16.09.11;IN;ACRE;Tetraneura.sp.;F;22
16.09.11;IN;NEPAC;Tetraneura.sp.;F;8
09.09.11;IN;ACRE;Pemphigus.sp.;F;7
09.09.11;IN;DPAC;Tetraneura.sp.;F;2
09.09.11;IN;DPAC;Pemphigus.sp.;F;4
09.09.11;IN;ACRE;Capitophorus.elaeagni;F;2
09.09.11;IN;ACRE;Schizaphis.graminum;F;1
09.09.11;IN;PPAC;Schizaphis.graminum;F;3
09.09.11;IN;PPAC;Tetraneura.sp.;F;2
09.09.11;IN;PPAC;Pemphigus.sp.;F;8
09.09.11;IN;DPAC;Capitophorus.elaeagni;F;2
09.09.11;IN;NEPAC;Pemphigus.sp.;F;7
09.09.11;IN;ACRE;Macrosiphum.euphorbiae;F;1
09.09.11;IN;ACRE;Hayhurstia.atriplicis;F;1
09.09.11;IN;NEPAC;Rhopalosiphum.maidis;F;7
09.09.11;IN;DPAC;Rhopalosiphum.maidis;F;6
09.09.11;IN;SEPAC;Rhopalosiphum.maidis;F;1
09.09.11;IN;DPAC;Aphis.coreopsidis;F;2
09.09.11;IN;ACRE;Rhopalosiphum.maidis;F;25
09.09.11;IN;PPAC;Aphis.folsomii;F;1
09.09.11;IN;PPAC;Rhopalosiphum.maidis;F;7
09.09.11;IN;ACRE;Anoecia.oenotherae;F;1
09.09.11;IN;ACRE;Aphis.glycines;F;1
09.09.11;IN;PPAC;Aphis.glycines;F;3
09.09.11;IN;SEPAC;Aphis.glycines;F;1
09.09.11;IN;DPAC;Aphis.glycines;F;2
09.09.11;IN;DPAC;Therioaphis.trifolii;F;1
09.09.11;IN;ACRE;Aphis.middletonii;F;1
09.09.11;IN;NEPAC;Aphis.glycines;F;17
09.09.11;IN;ACRE;Therioaphis.trifolii;F;2
09.09.11;IN;PPAC;Colopha.ulmicola;F;2
09.09.11;IN;ACRE;Colopha.ulmicola;F;5
09.09.11;IN;ACRE;Aphis.gossypii;F;5
09.09.11;IN;NEPAC;Aphis.craccivora;F;4
